transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
19432,68,2555,2/2/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
19433,45,2054,29/12/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99,37220.0
19434,86,1557,10/3/2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
19435,94,462,23/7/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458.0
19436,72,2030,17/4/2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0
19437,85,1855,25/3/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,37626.0
19438,9,3147,27/10/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0
19439,80,1961,14/6/2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226.0
19440,33,1358,7/11/2017,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
19441,14,1237,5/5/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
19442,17,203,19/12/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
19443,3,2696,10/5/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
19444,29,3491,13/5/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
19445,93,1991,28/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,41434.0
19446,92,1745,25/11/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833.0
19447,22,1221,6/8/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45,34115.0
19448,63,952,7/5/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0
19449,86,1363,7/7/2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
19450,3,1383,18/1/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
19451,90,1554,10/12/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,39880.0
19452,58,2373,15/11/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170.0
19453,68,3306,9/1/2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
19454,33,2518,22/5/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34071.0
19455,34,259,10/6/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40303.0
19456,45,497,19/2/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99,41064.0
19457,64,2524,15/2/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647.0
19458,32,1912,12/3/2017,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
19459,58,847,8/1/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
19460,77,459,21/8/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42218.0
19461,20,1809,19/11/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115.0
19462,6,3045,26/10/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0
19463,44,1116,23/12/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
19464,68,1644,29/11/2017,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
19465,0,230,7/7/2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
19466,82,590,3/10/2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,36145.0
19467,52,1484,16/12/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
19468,21,2741,20/5/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
19469,15,845,4/8/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
19470,47,3427,5/2/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37220.0
19471,24,2062,22/2/2017,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
19472,100,1742,2/1/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
19473,64,3328,20/11/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
19474,13,3112,24/4/2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,36498.0
19475,21,937,24/6/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
19476,89,2189,20/11/2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0
19477,76,919,11/10/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,42226.0
19478,55,2166,28/7/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
19479,77,854,16/6/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833.0
19480,68,2369,25/8/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499.0
19481,94,799,16/9/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37874.0
19482,97,1703,7/2/2017,True,Approved,Solex,Standard,medium,large,202.62,151.96,33364.0
19483,30,2466,14/3/2017,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
19484,0,2021,27/8/2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34115.0
19485,98,314,16/2/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,34170.0
19486,19,3110,16/10/2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,42404.0
19487,69,2052,2/11/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996.0
19488,38,383,9/11/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
19489,75,927,8/3/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,33429.0
19490,44,2296,20/4/2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
19491,0,1096,31/7/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
19492,24,1472,19/1/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
19493,78,1421,21/1/2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
19494,96,1994,28/12/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
19495,42,2067,30/11/2017,True,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
19496,2,3028,14/11/2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42710.0
19497,80,2621,18/11/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
19498,5,3,19/9/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,36145.0
19499,21,1472,22/10/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
19500,0,777,13/11/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
19501,59,172,4/5/2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58,40487.0
19502,92,2905,22/12/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
19503,93,121,21/8/2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
19504,31,3312,24/12/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
19505,59,1539,3/2/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58,38647.0
19506,57,737,30/4/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
19507,24,506,13/2/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
19508,66,2442,11/10/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499.0
19509,0,1323,7/11/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0
19510,35,3191,10/3/2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35052.0
19511,0,1075,24/10/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
19512,3,3162,25/2/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33455.0
19513,20,2087,2/2/2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,36334.0
19514,40,582,15/4/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
19515,51,690,22/1/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823.0
19516,71,231,12/2/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75,37499.0
19517,58,3191,11/12/2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,36146.0
19518,18,2584,26/3/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0
19519,80,2309,1/8/2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
19520,18,617,10/12/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
19521,87,2425,9/11/2017,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36145.0
19522,4,192,4/1/2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0
19523,31,1463,10/9/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,34079.0
19524,18,928,18/5/2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38482.0
19525,17,2338,22/3/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
19526,22,3209,27/4/2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
19527,48,2675,23/7/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688.0
19528,32,3004,5/1/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,35052.0
19529,59,1044,9/7/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
19530,0,962,18/12/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
19531,37,1386,15/9/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336.0
19532,46,29,25/1/2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0
19533,85,2613,23/9/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36833.0
19534,93,1125,1/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
19535,29,2934,16/7/2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42458.0
19536,70,2637,6/11/2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42710.0
19537,49,2381,6/11/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,39915.0
19538,66,2547,29/6/2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410.0
19539,83,2565,20/10/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03,38206.0
19540,34,155,4/1/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
19541,90,1084,8/4/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
19542,59,3320,15/8/2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
19543,74,2804,1/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873.0
19544,25,461,7/10/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0
19545,94,46,3/10/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
19546,74,356,6/4/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
19547,1,2084,2/9/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
19548,9,2664,24/7/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
19549,43,1417,22/9/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0
19550,61,1707,13/12/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
19551,29,608,6/10/2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38002.0
19552,64,844,9/8/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0
19553,0,2891,28/2/2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34170.0
19554,10,2886,20/5/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
19555,0,1862,11/7/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
19556,28,1992,9/4/2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37337.0
19557,63,1686,5/2/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487.0
19558,55,1381,17/8/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170.0
19559,0,1165,20/12/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
19560,4,903,11/4/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0
19561,0,2149,19/9/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
19562,87,3311,26/10/2017,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
19563,91,1698,26/5/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,36833.0
19564,19,429,12/12/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659.0
19565,0,2420,28/6/2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
19566,43,1740,22/4/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,39427.0
19567,40,2572,31/5/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
19568,25,3351,21/11/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0
19569,25,3367,21/1/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,39031.0
19570,11,217,12/5/2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0
19571,45,549,24/5/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99,42145.0
19572,11,2595,21/8/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378.0
19573,13,139,24/10/2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
19574,18,1735,15/1/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0
19575,35,1766,6/4/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0
19576,50,1497,1/7/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
19577,70,3026,14/8/2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668.0
19578,92,1792,24/12/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
19579,65,730,16/12/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
19580,27,1444,27/9/2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
19581,49,1933,12/10/2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
19582,18,1428,9/12/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0
19583,61,1396,28/10/2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
19584,9,290,30/5/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
19585,68,2120,25/1/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
19586,42,255,2/9/2017,False,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0
19587,95,3185,12/12/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0
19588,7,1511,18/8/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
19589,1,2026,18/5/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0
19590,15,1037,18/10/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
19591,54,2488,24/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35707.0
19592,18,1900,18/6/2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45,34165.0
19593,9,691,29/7/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38693.0
19594,13,1667,21/7/2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0
19595,43,2309,30/5/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
19596,24,1661,11/3/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
19597,83,571,19/10/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
19598,23,3026,18/3/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33455.0
19599,12,1527,4/8/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
19600,19,1137,9/7/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
19601,1,866,29/1/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0
19602,0,430,20/4/2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
19603,77,1848,11/6/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833.0
19604,74,926,18/12/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
19605,7,2249,13/1/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
19606,85,2380,18/11/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,34079.0
19607,11,1802,29/10/2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
19608,29,3226,15/9/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
19609,28,904,23/11/2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13,42560.0
19610,84,658,9/8/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0
19611,81,1548,8/6/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42226.0
19612,88,908,12/3/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,41434.0
19613,27,2988,31/5/2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33455.0
19614,43,2655,13/3/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
19615,45,752,24/4/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
19616,16,21,17/11/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165.0
19617,39,2040,21/5/2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750.0
19618,32,749,3/6/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0
19619,91,1776,19/10/2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
19620,76,2583,27/1/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0
19621,91,3247,26/3/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0
19622,16,650,1/7/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,33888.0
19623,8,2622,17/5/2017,True,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0
19624,52,1696,7/8/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
19625,89,1486,28/11/2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
19626,77,2915,22/5/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
19627,53,720,6/10/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38647.0
19628,22,2497,7/4/2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
19629,82,2307,18/1/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33552.0
19630,44,1898,31/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0
19631,82,986,7/2/2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667.0
19632,87,444,12/6/2017,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
19633,95,230,14/8/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
19634,74,712,15/7/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
19635,84,2728,23/12/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
19636,98,1389,26/7/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0
19637,68,732,27/10/2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
19638,0,2718,7/1/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
19639,52,2554,1/11/2017,False,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
19640,69,370,13/3/2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,38859.0
19641,63,473,10/6/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,40410.0
19642,41,327,21/11/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
19643,23,2397,10/2/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
19644,23,1971,3/9/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670.0
19645,66,2442,12/7/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410.0
